vd, vg, freq, Ids
0.000,0.000,0.0000,0.0000
0.000,0.050,0.0000,0.0000
0.000,0.100,0.0000,0.0000
0.000,0.150,0.0000,0.0000
0.000,0.200,0.0000,0.0000
0.000,0.250,0.0000,0.0000
0.000,0.300,0.0000,0.0000
0.000,0.350,0.0000,0.0000
0.000,0.400,0.0000,0.0000
0.000,0.450,0.0000,0.0000
0.000,0.500,0.0000,0.0000
0.000,0.550,0.0000,0.0000
0.000,0.600,0.0000,0.0000
0.000,0.650,0.0000,0.0000
0.000,0.700,0.0000,0.0000
0.000,0.750,0.0000,0.0000
0.000,0.800,0.0000,0.0000
0.000,0.850,0.0000,0.0000
0.000,0.900,0.0000,0.0000
0.000,0.950,0.0000,0.0000
0.000,1.000,0.0000,0.0000
0.000,1.050,0.0000,0.0000
0.000,1.100,0.0000,0.0000
0.000,1.150,0.0000,0.0000
0.000,1.200,0.0000,0.0000
0.000,1.250,0.0000,0.0000
0.000,1.300,0.0000,0.0000
0.000,1.350,0.0000,0.0000
0.000,1.400,0.0000,0.0000
0.000,1.450,0.0000,0.0000
0.000,1.500,0.0000,0.0000
0.000,1.550,0.0000,0.0000
0.000,1.600,0.0000,0.0000
0.000,1.650,0.0000,0.0000
0.000,1.700,0.0000,0.0000
0.000,1.750,0.0000,0.0000
0.000,1.800,0.0000,0.0000
0.000,1.850,0.0000,0.0000
0.000,1.900,0.0000,0.0000
0.000,1.950,0.0000,0.0000
0.000,2.000,0.0000,0.0000
0.000,2.050,0.0000,0.0000
0.000,2.100,0.0000,0.0000
0.000,2.150,0.0000,0.0000
0.000,2.200,0.0000,0.0000
0.000,2.250,0.0000,0.0000
0.000,2.300,0.0000,0.0000
0.000,2.350,0.0000,0.0000
0.000,2.400,0.0000,0.0000
0.000,2.450,0.0000,0.0000
0.000,2.500,0.0000,0.0000
0.000,2.550,0.0000,0.0000
0.000,2.600,0.0000,0.0000
0.000,2.650,0.0000,0.0000
0.000,2.700,0.0000,0.0000
0.000,2.750,0.0000,0.0000
0.000,2.800,0.0000,0.0000
0.000,2.850,0.0000,0.0000
0.000,2.900,0.0000,0.0000
0.000,2.950,0.0000,0.0000
0.000,3.000,0.0000,0.0000
0.000,3.050,0.0000,0.0000
0.000,3.100,0.0000,0.0000
0.000,3.150,0.0000,0.0000
0.000,3.200,0.0000,0.0000
0.000,3.250,0.0000,0.0000
0.000,3.300,0.0000,0.0000
0.000,3.350,0.0000,0.0000
0.000,3.400,0.0000,0.0000
0.000,3.450,0.0000,0.0000
0.000,3.500,0.0000,0.0000
0.000,3.550,0.0000,0.0000
0.000,3.600,0.0000,0.0000
0.000,3.650,0.0000,0.0000
0.000,3.700,0.0000,0.0000
0.000,3.750,0.0000,0.0000
0.000,3.800,0.0000,0.0000
0.000,3.850,0.0000,0.0000
0.000,3.900,0.0000,0.0000
0.000,3.950,0.0000,0.0000
0.000,4.000,0.0000,0.0000
0.000,4.050,0.0000,0.0000
0.000,4.100,0.0000,0.0000
0.000,4.150,0.0000,0.0000
0.000,4.200,0.0000,0.0000
0.000,4.250,0.0000,0.0000
0.000,4.300,0.0000,0.0000
0.000,4.350,0.0000,0.0000
0.000,4.400,0.0000,0.0000
0.000,4.450,0.0000,0.0000
0.000,4.500,0.0000,0.0000
0.000,4.550,0.0000,0.0000
0.000,4.600,0.0000,0.0000
0.000,4.650,0.0000,0.0000
0.000,4.700,0.0000,0.0000
0.000,4.750,0.0000,0.0000
0.000,4.800,0.0000,0.0000
0.000,4.850,0.0000,0.0000
0.000,4.900,0.0000,0.0000
0.000,4.950,0.0000,0.0000
0.000,5.000,0.0000,0.0000
0.050,0.000,0.0000,50.00e-15
0.050,0.050,0.0000,25.90e-9
0.050,0.100,0.0000,77.70e-9
0.050,0.150,0.0000,129.5e-9
0.050,0.200,0.0000,181.3e-9
0.050,0.250,0.0000,233.1e-9
0.050,0.300,0.0000,284.9e-9
0.050,0.350,0.0000,336.7e-9
0.050,0.400,0.0000,388.5e-9
0.050,0.450,0.0000,440.3e-9
0.050,0.500,0.0000,492.1e-9
0.050,0.550,0.0000,543.9e-9
0.050,0.600,0.0000,595.7e-9
0.050,0.650,0.0000,647.5e-9
0.050,0.700,0.0000,699.3e-9
0.050,0.750,0.0000,751.1e-9
0.050,0.800,0.0000,802.9e-9
0.050,0.850,0.0000,854.7e-9
0.050,0.900,0.0000,906.5e-9
0.050,0.950,0.0000,958.2e-9
0.050,1.000,0.0000,1.010e-6
0.050,1.050,0.0000,1.062e-6
0.050,1.100,0.0000,1.114e-6
0.050,1.150,0.0000,1.165e-6
0.050,1.200,0.0000,1.217e-6
0.050,1.250,0.0000,1.269e-6
0.050,1.300,0.0000,1.321e-6
0.050,1.350,0.0000,1.373e-6
0.050,1.400,0.0000,1.424e-6
0.050,1.450,0.0000,1.476e-6
0.050,1.500,0.0000,1.528e-6
0.050,1.550,0.0000,1.580e-6
0.050,1.600,0.0000,1.632e-6
0.050,1.650,0.0000,1.683e-6
0.050,1.700,0.0000,1.735e-6
0.050,1.750,0.0000,1.787e-6
0.050,1.800,0.0000,1.839e-6
0.050,1.850,0.0000,1.891e-6
0.050,1.900,0.0000,1.942e-6
0.050,1.950,0.0000,1.994e-6
0.050,2.000,0.0000,2.046e-6
0.050,2.050,0.0000,2.098e-6
0.050,2.100,0.0000,2.150e-6
0.050,2.150,0.0000,2.201e-6
0.050,2.200,0.0000,2.253e-6
0.050,2.250,0.0000,2.305e-6
0.050,2.300,0.0000,2.357e-6
0.050,2.350,0.0000,2.409e-6
0.050,2.400,0.0000,2.460e-6
0.050,2.450,0.0000,2.512e-6
0.050,2.500,0.0000,2.564e-6
0.050,2.550,0.0000,2.616e-6
0.050,2.600,0.0000,2.668e-6
0.050,2.650,0.0000,2.719e-6
0.050,2.700,0.0000,2.771e-6
0.050,2.750,0.0000,2.823e-6
0.050,2.800,0.0000,2.875e-6
0.050,2.850,0.0000,2.927e-6
0.050,2.900,0.0000,2.978e-6
0.050,2.950,0.0000,3.030e-6
0.050,3.000,0.0000,3.082e-6
0.050,3.050,0.0000,3.134e-6
0.050,3.100,0.0000,3.186e-6
0.050,3.150,0.0000,3.237e-6
0.050,3.200,0.0000,3.289e-6
0.050,3.250,0.0000,3.341e-6
0.050,3.300,0.0000,3.393e-6
0.050,3.350,0.0000,3.445e-6
0.050,3.400,0.0000,3.496e-6
0.050,3.450,0.0000,3.548e-6
0.050,3.500,0.0000,3.600e-6
0.050,3.550,0.0000,3.652e-6
0.050,3.600,0.0000,3.703e-6
0.050,3.650,0.0000,3.755e-6
0.050,3.700,0.0000,3.807e-6
0.050,3.750,0.0000,3.859e-6
0.050,3.800,0.0000,3.911e-6
0.050,3.850,0.0000,3.962e-6
0.050,3.900,0.0000,4.014e-6
0.050,3.950,0.0000,4.066e-6
0.050,4.000,0.0000,4.118e-6
0.050,4.050,0.0000,4.170e-6
0.050,4.100,0.0000,4.221e-6
0.050,4.150,0.0000,4.273e-6
0.050,4.200,0.0000,4.325e-6
0.050,4.250,0.0000,4.377e-6
0.050,4.300,0.0000,4.429e-6
0.050,4.350,0.0000,4.480e-6
0.050,4.400,0.0000,4.532e-6
0.050,4.450,0.0000,4.584e-6
0.050,4.500,0.0000,4.636e-6
0.050,4.550,0.0000,4.688e-6
0.050,4.600,0.0000,4.739e-6
0.050,4.650,0.0000,4.791e-6
0.050,4.700,0.0000,4.843e-6
0.050,4.750,0.0000,4.895e-6
0.050,4.800,0.0000,4.947e-6
0.050,4.850,0.0000,4.998e-6
0.050,4.900,0.0000,5.050e-6
0.050,4.950,0.0000,5.102e-6
0.050,5.000,0.0000,5.154e-6
0.100,0.000,0.0000,100.0e-15
0.100,0.050,0.0000,25.90e-9
0.100,0.100,0.0000,103.6e-9
0.100,0.150,0.0000,207.2e-9
0.100,0.200,0.0000,310.8e-9
0.100,0.250,0.0000,414.4e-9
0.100,0.300,0.0000,518.0e-9
0.100,0.350,0.0000,621.6e-9
0.100,0.400,0.0000,725.2e-9
0.100,0.450,0.0000,828.8e-9
0.100,0.500,0.0000,932.3e-9
0.100,0.550,0.0000,1.036e-6
0.100,0.600,0.0000,1.140e-6
0.100,0.650,0.0000,1.243e-6
0.100,0.700,0.0000,1.347e-6
0.100,0.750,0.0000,1.450e-6
0.100,0.800,0.0000,1.554e-6
0.100,0.850,0.0000,1.658e-6
0.100,0.900,0.0000,1.761e-6
0.100,0.950,0.0000,1.865e-6
0.100,1.000,0.0000,1.968e-6
0.100,1.050,0.0000,2.072e-6
0.100,1.100,0.0000,2.175e-6
0.100,1.150,0.0000,2.279e-6
0.100,1.200,0.0000,2.383e-6
0.100,1.250,0.0000,2.486e-6
0.100,1.300,0.0000,2.590e-6
0.100,1.350,0.0000,2.693e-6
0.100,1.400,0.0000,2.797e-6
0.100,1.450,0.0000,2.901e-6
0.100,1.500,0.0000,3.004e-6
0.100,1.550,0.0000,3.108e-6
0.100,1.600,0.0000,3.211e-6
0.100,1.650,0.0000,3.315e-6
0.100,1.700,0.0000,3.419e-6
0.100,1.750,0.0000,3.522e-6
0.100,1.800,0.0000,3.626e-6
0.100,1.850,0.0000,3.729e-6
0.100,1.900,0.0000,3.833e-6
0.100,1.950,0.0000,3.937e-6
0.100,2.000,0.0000,4.040e-6
0.100,2.050,0.0000,4.144e-6
0.100,2.100,0.0000,4.247e-6
0.100,2.150,0.0000,4.351e-6
0.100,2.200,0.0000,4.455e-6
0.100,2.250,0.0000,4.558e-6
0.100,2.300,0.0000,4.662e-6
0.100,2.350,0.0000,4.765e-6
0.100,2.400,0.0000,4.869e-6
0.100,2.450,0.0000,4.973e-6
0.100,2.500,0.0000,5.076e-6
0.100,2.550,0.0000,5.180e-6
0.100,2.600,0.0000,5.283e-6
0.100,2.650,0.0000,5.387e-6
0.100,2.700,0.0000,5.490e-6
0.100,2.750,0.0000,5.594e-6
0.100,2.800,0.0000,5.698e-6
0.100,2.850,0.0000,5.801e-6
0.100,2.900,0.0000,5.905e-6
0.100,2.950,0.0000,6.008e-6
0.100,3.000,0.0000,6.112e-6
0.100,3.050,0.0000,6.216e-6
0.100,3.100,0.0000,6.319e-6
0.100,3.150,0.0000,6.423e-6
0.100,3.200,0.0000,6.526e-6
0.100,3.250,0.0000,6.630e-6
0.100,3.300,0.0000,6.734e-6
0.100,3.350,0.0000,6.837e-6
0.100,3.400,0.0000,6.941e-6
0.100,3.450,0.0000,7.044e-6
0.100,3.500,0.0000,7.148e-6
0.100,3.550,0.0000,7.252e-6
0.100,3.600,0.0000,7.355e-6
0.100,3.650,0.0000,7.459e-6
0.100,3.700,0.0000,7.562e-6
0.100,3.750,0.0000,7.666e-6
0.100,3.800,0.0000,7.770e-6
0.100,3.850,0.0000,7.873e-6
0.100,3.900,0.0000,7.977e-6
0.100,3.950,0.0000,8.080e-6
0.100,4.000,0.0000,8.184e-6
0.100,4.050,0.0000,8.288e-6
0.100,4.100,0.0000,8.391e-6
0.100,4.150,0.0000,8.495e-6
0.100,4.200,0.0000,8.598e-6
0.100,4.250,0.0000,8.702e-6
0.100,4.300,0.0000,8.806e-6
0.100,4.350,0.0000,8.909e-6
0.100,4.400,0.0000,9.013e-6
0.100,4.450,0.0000,9.116e-6
0.100,4.500,0.0000,9.220e-6
0.100,4.550,0.0000,9.323e-6
0.100,4.600,0.0000,9.427e-6
0.100,4.650,0.0000,9.531e-6
0.100,4.700,0.0000,9.634e-6
0.100,4.750,0.0000,9.738e-6
0.100,4.800,0.0000,9.841e-6
0.100,4.850,0.0000,9.945e-6
0.100,4.900,0.0000,10.05e-6
0.100,4.950,0.0000,10.15e-6
0.100,5.000,0.0000,10.26e-6
0.150,0.000,0.0000,150.0e-15
0.150,0.050,0.0000,25.90e-9
0.150,0.100,0.0000,103.6e-9
0.150,0.150,0.0000,233.1e-9
0.150,0.200,0.0000,388.5e-9
0.150,0.250,0.0000,543.9e-9
0.150,0.300,0.0000,699.3e-9
0.150,0.350,0.0000,854.7e-9
0.150,0.400,0.0000,1.010e-6
0.150,0.450,0.0000,1.165e-6
0.150,0.500,0.0000,1.321e-6
0.150,0.550,0.0000,1.476e-6
0.150,0.600,0.0000,1.632e-6
0.150,0.650,0.0000,1.787e-6
0.150,0.700,0.0000,1.942e-6
0.150,0.750,0.0000,2.098e-6
0.150,0.800,0.0000,2.253e-6
0.150,0.850,0.0000,2.409e-6
0.150,0.900,0.0000,2.564e-6
0.150,0.950,0.0000,2.719e-6
0.150,1.000,0.0000,2.875e-6
0.150,1.050,0.0000,3.030e-6
0.150,1.100,0.0000,3.186e-6
0.150,1.150,0.0000,3.341e-6
0.150,1.200,0.0000,3.496e-6
0.150,1.250,0.0000,3.652e-6
0.150,1.300,0.0000,3.807e-6
0.150,1.350,0.0000,3.962e-6
0.150,1.400,0.0000,4.118e-6
0.150,1.450,0.0000,4.273e-6
0.150,1.500,0.0000,4.429e-6
0.150,1.550,0.0000,4.584e-6
0.150,1.600,0.0000,4.739e-6
0.150,1.650,0.0000,4.895e-6
0.150,1.700,0.0000,5.050e-6
0.150,1.750,0.0000,5.206e-6
0.150,1.800,0.0000,5.361e-6
0.150,1.850,0.0000,5.516e-6
0.150,1.900,0.0000,5.672e-6
0.150,1.950,0.0000,5.827e-6
0.150,2.000,0.0000,5.983e-6
0.150,2.050,0.0000,6.138e-6
0.150,2.100,0.0000,6.293e-6
0.150,2.150,0.0000,6.449e-6
0.150,2.200,0.0000,6.604e-6
0.150,2.250,0.0000,6.760e-6
0.150,2.300,0.0000,6.915e-6
0.150,2.350,0.0000,7.070e-6
0.150,2.400,0.0000,7.226e-6
0.150,2.450,0.0000,7.381e-6
0.150,2.500,0.0000,7.536e-6
0.150,2.550,0.0000,7.692e-6
0.150,2.600,0.0000,7.847e-6
0.150,2.650,0.0000,8.003e-6
0.150,2.700,0.0000,8.158e-6
0.150,2.750,0.0000,8.313e-6
0.150,2.800,0.0000,8.469e-6
0.150,2.850,0.0000,8.624e-6
0.150,2.900,0.0000,8.780e-6
0.150,2.950,0.0000,8.935e-6
0.150,3.000,0.0000,9.090e-6
0.150,3.050,0.0000,9.246e-6
0.150,3.100,0.0000,9.401e-6
0.150,3.150,0.0000,9.557e-6
0.150,3.200,0.0000,9.712e-6
0.150,3.250,0.0000,9.867e-6
0.150,3.300,0.0000,10.02e-6
0.150,3.350,0.0000,10.18e-6
0.150,3.400,0.0000,10.33e-6
0.150,3.450,0.0000,10.49e-6
0.150,3.500,0.0000,10.64e-6
0.150,3.550,0.0000,10.80e-6
0.150,3.600,0.0000,10.96e-6
0.150,3.650,0.0000,11.11e-6
0.150,3.700,0.0000,11.27e-6
0.150,3.750,0.0000,11.42e-6
0.150,3.800,0.0000,11.58e-6
0.150,3.850,0.0000,11.73e-6
0.150,3.900,0.0000,11.89e-6
0.150,3.950,0.0000,12.04e-6
0.150,4.000,0.0000,12.20e-6
0.150,4.050,0.0000,12.35e-6
0.150,4.100,0.0000,12.51e-6
0.150,4.150,0.0000,12.66e-6
0.150,4.200,0.0000,12.82e-6
0.150,4.250,0.0000,12.98e-6
0.150,4.300,0.0000,13.13e-6
0.150,4.350,0.0000,13.29e-6
0.150,4.400,0.0000,13.44e-6
0.150,4.450,0.0000,13.60e-6
0.150,4.500,0.0000,13.75e-6
0.150,4.550,0.0000,13.91e-6
0.150,4.600,0.0000,14.06e-6
0.150,4.650,0.0000,14.22e-6
0.150,4.700,0.0000,14.37e-6
0.150,4.750,0.0000,14.53e-6
0.150,4.800,0.0000,14.68e-6
0.150,4.850,0.0000,14.84e-6
0.150,4.900,0.0000,15.00e-6
0.150,4.950,0.0000,15.15e-6
0.150,5.000,0.0000,15.31e-6
0.200,0.000,0.0000,200.0e-15
0.200,0.050,0.0000,25.90e-9
0.200,0.100,0.0000,103.6e-9
0.200,0.150,0.0000,233.1e-9
0.200,0.200,0.0000,414.4e-9
0.200,0.250,0.0000,621.6e-9
0.200,0.300,0.0000,828.8e-9
0.200,0.350,0.0000,1.036e-6
0.200,0.400,0.0000,1.243e-6
0.200,0.450,0.0000,1.450e-6
0.200,0.500,0.0000,1.658e-6
0.200,0.550,0.0000,1.865e-6
0.200,0.600,0.0000,2.072e-6
0.200,0.650,0.0000,2.279e-6
0.200,0.700,0.0000,2.486e-6
0.200,0.750,0.0000,2.693e-6
0.200,0.800,0.0000,2.901e-6
0.200,0.850,0.0000,3.108e-6
0.200,0.900,0.0000,3.315e-6
0.200,0.950,0.0000,3.522e-6
0.200,1.000,0.0000,3.729e-6
0.200,1.050,0.0000,3.937e-6
0.200,1.100,0.0000,4.144e-6
0.200,1.150,0.0000,4.351e-6
0.200,1.200,0.0000,4.558e-6
0.200,1.250,0.0000,4.765e-6
0.200,1.300,0.0000,4.973e-6
0.200,1.350,0.0000,5.180e-6
0.200,1.400,0.0000,5.387e-6
0.200,1.450,0.0000,5.594e-6
0.200,1.500,0.0000,5.801e-6
0.200,1.550,0.0000,6.008e-6
0.200,1.600,0.0000,6.216e-6
0.200,1.650,0.0000,6.423e-6
0.200,1.700,0.0000,6.630e-6
0.200,1.750,0.0000,6.837e-6
0.200,1.800,0.0000,7.044e-6
0.200,1.850,0.0000,7.252e-6
0.200,1.900,0.0000,7.459e-6
0.200,1.950,0.0000,7.666e-6
0.200,2.000,0.0000,7.873e-6
0.200,2.050,0.0000,8.080e-6
0.200,2.100,0.0000,8.288e-6
0.200,2.150,0.0000,8.495e-6
0.200,2.200,0.0000,8.702e-6
0.200,2.250,0.0000,8.909e-6
0.200,2.300,0.0000,9.116e-6
0.200,2.350,0.0000,9.323e-6
0.200,2.400,0.0000,9.531e-6
0.200,2.450,0.0000,9.738e-6
0.200,2.500,0.0000,9.945e-6
0.200,2.550,0.0000,10.15e-6
0.200,2.600,0.0000,10.36e-6
0.200,2.650,0.0000,10.57e-6
0.200,2.700,0.0000,10.77e-6
0.200,2.750,0.0000,10.98e-6
0.200,2.800,0.0000,11.19e-6
0.200,2.850,0.0000,11.40e-6
0.200,2.900,0.0000,11.60e-6
0.200,2.950,0.0000,11.81e-6
0.200,3.000,0.0000,12.02e-6
0.200,3.050,0.0000,12.22e-6
0.200,3.100,0.0000,12.43e-6
0.200,3.150,0.0000,12.64e-6
0.200,3.200,0.0000,12.85e-6
0.200,3.250,0.0000,13.05e-6
0.200,3.300,0.0000,13.26e-6
0.200,3.350,0.0000,13.47e-6
0.200,3.400,0.0000,13.67e-6
0.200,3.450,0.0000,13.88e-6
0.200,3.500,0.0000,14.09e-6
0.200,3.550,0.0000,14.30e-6
0.200,3.600,0.0000,14.50e-6
0.200,3.650,0.0000,14.71e-6
0.200,3.700,0.0000,14.92e-6
0.200,3.750,0.0000,15.12e-6
0.200,3.800,0.0000,15.33e-6
0.200,3.850,0.0000,15.54e-6
0.200,3.900,0.0000,15.75e-6
0.200,3.950,0.0000,15.95e-6
0.200,4.000,0.0000,16.16e-6
0.200,4.050,0.0000,16.37e-6
0.200,4.100,0.0000,16.58e-6
0.200,4.150,0.0000,16.78e-6
0.200,4.200,0.0000,16.99e-6
0.200,4.250,0.0000,17.20e-6
0.200,4.300,0.0000,17.40e-6
0.200,4.350,0.0000,17.61e-6
0.200,4.400,0.0000,17.82e-6
0.200,4.450,0.0000,18.03e-6
0.200,4.500,0.0000,18.23e-6
0.200,4.550,0.0000,18.44e-6
0.200,4.600,0.0000,18.65e-6
0.200,4.650,0.0000,18.85e-6
0.200,4.700,0.0000,19.06e-6
0.200,4.750,0.0000,19.27e-6
0.200,4.800,0.0000,19.48e-6
0.200,4.850,0.0000,19.68e-6
0.200,4.900,0.0000,19.89e-6
0.200,4.950,0.0000,20.10e-6
0.200,5.000,0.0000,20.30e-6
0.250,0.000,0.0000,250.0e-15
0.250,0.050,0.0000,25.90e-9
0.250,0.100,0.0000,103.6e-9
0.250,0.150,0.0000,233.1e-9
0.250,0.200,0.0000,414.4e-9
0.250,0.250,0.0000,647.5e-9
0.250,0.300,0.0000,906.5e-9
0.250,0.350,0.0000,1.165e-6
0.250,0.400,0.0000,1.424e-6
0.250,0.450,0.0000,1.683e-6
0.250,0.500,0.0000,1.942e-6
0.250,0.550,0.0000,2.201e-6
0.250,0.600,0.0000,2.460e-6
0.250,0.650,0.0000,2.719e-6
0.250,0.700,0.0000,2.978e-6
0.250,0.750,0.0000,3.237e-6
0.250,0.800,0.0000,3.496e-6
0.250,0.850,0.0000,3.755e-6
0.250,0.900,0.0000,4.014e-6
0.250,0.950,0.0000,4.273e-6
0.250,1.000,0.0000,4.532e-6
0.250,1.050,0.0000,4.791e-6
0.250,1.100,0.0000,5.050e-6
0.250,1.150,0.0000,5.309e-6
0.250,1.200,0.0000,5.568e-6
0.250,1.250,0.0000,5.827e-6
0.250,1.300,0.0000,6.086e-6
0.250,1.350,0.0000,6.345e-6
0.250,1.400,0.0000,6.604e-6
0.250,1.450,0.0000,6.863e-6
0.250,1.500,0.0000,7.122e-6
0.250,1.550,0.0000,7.381e-6
0.250,1.600,0.0000,7.640e-6
0.250,1.650,0.0000,7.899e-6
0.250,1.700,0.0000,8.158e-6
0.250,1.750,0.0000,8.417e-6
0.250,1.800,0.0000,8.676e-6
0.250,1.850,0.0000,8.935e-6
0.250,1.900,0.0000,9.194e-6
0.250,1.950,0.0000,9.453e-6
0.250,2.000,0.0000,9.712e-6
0.250,2.050,0.0000,9.971e-6
0.250,2.100,0.0000,10.23e-6
0.250,2.150,0.0000,10.49e-6
0.250,2.200,0.0000,10.75e-6
0.250,2.250,0.0000,11.01e-6
0.250,2.300,0.0000,11.27e-6
0.250,2.350,0.0000,11.52e-6
0.250,2.400,0.0000,11.78e-6
0.250,2.450,0.0000,12.04e-6
0.250,2.500,0.0000,12.30e-6
0.250,2.550,0.0000,12.56e-6
0.250,2.600,0.0000,12.82e-6
0.250,2.650,0.0000,13.08e-6
0.250,2.700,0.0000,13.34e-6
0.250,2.750,0.0000,13.60e-6
0.250,2.800,0.0000,13.86e-6
0.250,2.850,0.0000,14.11e-6
0.250,2.900,0.0000,14.37e-6
0.250,2.950,0.0000,14.63e-6
0.250,3.000,0.0000,14.89e-6
0.250,3.050,0.0000,15.15e-6
0.250,3.100,0.0000,15.41e-6
0.250,3.150,0.0000,15.67e-6
0.250,3.200,0.0000,15.93e-6
0.250,3.250,0.0000,16.19e-6
0.250,3.300,0.0000,16.45e-6
0.250,3.350,0.0000,16.70e-6
0.250,3.400,0.0000,16.96e-6
0.250,3.450,0.0000,17.22e-6
0.250,3.500,0.0000,17.48e-6
0.250,3.550,0.0000,17.74e-6
0.250,3.600,0.0000,18.00e-6
0.250,3.650,0.0000,18.26e-6
0.250,3.700,0.0000,18.52e-6
0.250,3.750,0.0000,18.78e-6
0.250,3.800,0.0000,19.04e-6
0.250,3.850,0.0000,19.29e-6
0.250,3.900,0.0000,19.55e-6
0.250,3.950,0.0000,19.81e-6
0.250,4.000,0.0000,20.07e-6
0.250,4.050,0.0000,20.33e-6
0.250,4.100,0.0000,20.59e-6
0.250,4.150,0.0000,20.85e-6
0.250,4.200,0.0000,21.11e-6
0.250,4.250,0.0000,21.37e-6
0.250,4.300,0.0000,21.63e-6
0.250,4.350,0.0000,21.88e-6
0.250,4.400,0.0000,22.14e-6
0.250,4.450,0.0000,22.40e-6
0.250,4.500,0.0000,22.66e-6
0.250,4.550,0.0000,22.92e-6
0.250,4.600,0.0000,23.18e-6
0.250,4.650,0.0000,23.44e-6
0.250,4.700,0.0000,23.70e-6
0.250,4.750,0.0000,23.96e-6
0.250,4.800,0.0000,24.22e-6
0.250,4.850,0.0000,24.47e-6
0.250,4.900,0.0000,24.73e-6
0.250,4.950,0.0000,24.99e-6
0.250,5.000,0.0000,25.25e-6
0.300,0.000,0.0000,300.0e-15
0.300,0.050,0.0000,25.90e-9
0.300,0.100,0.0000,103.6e-9
0.300,0.150,0.0000,233.1e-9
0.300,0.200,0.0000,414.4e-9
0.300,0.250,0.0000,647.5e-9
0.300,0.300,0.0000,932.3e-9
0.300,0.350,0.0000,1.243e-6
0.300,0.400,0.0000,1.554e-6
0.300,0.450,0.0000,1.865e-6
0.300,0.500,0.0000,2.175e-6
0.300,0.550,0.0000,2.486e-6
0.300,0.600,0.0000,2.797e-6
0.300,0.650,0.0000,3.108e-6
0.300,0.700,0.0000,3.419e-6
0.300,0.750,0.0000,3.729e-6
0.300,0.800,0.0000,4.040e-6
0.300,0.850,0.0000,4.351e-6
0.300,0.900,0.0000,4.662e-6
0.300,0.950,0.0000,4.973e-6
0.300,1.000,0.0000,5.283e-6
0.300,1.050,0.0000,5.594e-6
0.300,1.100,0.0000,5.905e-6
0.300,1.150,0.0000,6.216e-6
0.300,1.200,0.0000,6.526e-6
0.300,1.250,0.0000,6.837e-6
0.300,1.300,0.0000,7.148e-6
0.300,1.350,0.0000,7.459e-6
0.300,1.400,0.0000,7.770e-6
0.300,1.450,0.0000,8.080e-6
0.300,1.500,0.0000,8.391e-6
0.300,1.550,0.0000,8.702e-6
0.300,1.600,0.0000,9.013e-6
0.300,1.650,0.0000,9.323e-6
0.300,1.700,0.0000,9.634e-6
0.300,1.750,0.0000,9.945e-6
0.300,1.800,0.0000,10.26e-6
0.300,1.850,0.0000,10.57e-6
0.300,1.900,0.0000,10.88e-6
0.300,1.950,0.0000,11.19e-6
0.300,2.000,0.0000,11.50e-6
0.300,2.050,0.0000,11.81e-6
0.300,2.100,0.0000,12.12e-6
0.300,2.150,0.0000,12.43e-6
0.300,2.200,0.0000,12.74e-6
0.300,2.250,0.0000,13.05e-6
0.300,2.300,0.0000,13.36e-6
0.300,2.350,0.0000,13.67e-6
0.300,2.400,0.0000,13.99e-6
0.300,2.450,0.0000,14.30e-6
0.300,2.500,0.0000,14.61e-6
0.300,2.550,0.0000,14.92e-6
0.300,2.600,0.0000,15.23e-6
0.300,2.650,0.0000,15.54e-6
0.300,2.700,0.0000,15.85e-6
0.300,2.750,0.0000,16.16e-6
0.300,2.800,0.0000,16.47e-6
0.300,2.850,0.0000,16.78e-6
0.300,2.900,0.0000,17.09e-6
0.300,2.950,0.0000,17.40e-6
0.300,3.000,0.0000,17.71e-6
0.300,3.050,0.0000,18.03e-6
0.300,3.100,0.0000,18.34e-6
0.300,3.150,0.0000,18.65e-6
0.300,3.200,0.0000,18.96e-6
0.300,3.250,0.0000,19.27e-6
0.300,3.300,0.0000,19.58e-6
0.300,3.350,0.0000,19.89e-6
0.300,3.400,0.0000,20.20e-6
0.300,3.450,0.0000,20.51e-6
0.300,3.500,0.0000,20.82e-6
0.300,3.550,0.0000,21.13e-6
0.300,3.600,0.0000,21.44e-6
0.300,3.650,0.0000,21.75e-6
0.300,3.700,0.0000,22.07e-6
0.300,3.750,0.0000,22.38e-6
0.300,3.800,0.0000,22.69e-6
0.300,3.850,0.0000,23.00e-6
0.300,3.900,0.0000,23.31e-6
0.300,3.950,0.0000,23.62e-6
0.300,4.000,0.0000,23.93e-6
0.300,4.050,0.0000,24.24e-6
0.300,4.100,0.0000,24.55e-6
0.300,4.150,0.0000,24.86e-6
0.300,4.200,0.0000,25.17e-6
0.300,4.250,0.0000,25.48e-6
0.300,4.300,0.0000,25.79e-6
0.300,4.350,0.0000,26.11e-6
0.300,4.400,0.0000,26.42e-6
0.300,4.450,0.0000,26.73e-6
0.300,4.500,0.0000,27.04e-6
0.300,4.550,0.0000,27.35e-6
0.300,4.600,0.0000,27.66e-6
0.300,4.650,0.0000,27.97e-6
0.300,4.700,0.0000,28.28e-6
0.300,4.750,0.0000,28.59e-6
0.300,4.800,0.0000,28.90e-6
0.300,4.850,0.0000,29.21e-6
0.300,4.900,0.0000,29.52e-6
0.300,4.950,0.0000,29.84e-6
0.300,5.000,0.0000,30.15e-6
0.350,0.000,0.0000,350.0e-15
0.350,0.050,0.0000,25.90e-9
