"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.57279562500E+008, +1.49803322560E+002, +0.00000000000E+000
+3.58685781250E+008, +1.47558334914E+002, +0.00000000000E+000
+3.60092000000E+008, +1.45337516959E+002, +0.00000000000E+000
+3.61498218750E+008, +1.43099711569E+002, +0.00000000000E+000
+3.62904437500E+008, +1.40865656235E+002, +0.00000000000E+000
+3.64310656250E+008, +1.38616433126E+002, +0.00000000000E+000
+3.65716875000E+008, +1.36360791786E+002, +0.00000000000E+000
+3.67123093750E+008, +1.34134047816E+002, +0.00000000000E+000
+3.68529312500E+008, +1.31904116550E+002, +0.00000000000E+000
+3.69935531250E+008, +1.29657593972E+002, +0.00000000000E+000
+3.71341750000E+008, +1.27414619035E+002, +0.00000000000E+000
+3.72747968750E+008, +1.25166428036E+002, +0.00000000000E+000
+3.74154187500E+008, +1.22928919524E+002, +0.00000000000E+000
+3.75560406250E+008, +1.20673523155E+002, +0.00000000000E+000
+3.76966625000E+008, +1.18446636502E+002, +0.00000000000E+000
+3.78372843750E+008, +1.16201725735E+002, +0.00000000000E+000
+3.79779062500E+008, +1.13960551411E+002, +0.00000000000E+000
+3.81185281250E+008, +1.11705411467E+002, +0.00000000000E+000
+3.82591500000E+008, +1.09451393026E+002, +0.00000000000E+000
+3.83997718750E+008, +1.07189530159E+002, +0.00000000000E+000
+3.85403937500E+008, +1.04950597468E+002, +0.00000000000E+000
+3.86810156250E+008, +1.02704568051E+002, +0.00000000000E+000
+3.88216375000E+008, +1.00454502929E+002, +0.00000000000E+000
+3.89622593750E+008, +9.82295815544E+001, +0.00000000000E+000
+3.91028812500E+008, +9.59956487152E+001, +0.00000000000E+000
+3.92435031250E+008, +9.37589223404E+001, +0.00000000000E+000
+3.93841250000E+008, +9.15222911610E+001, +0.00000000000E+000
+3.95247468750E+008, +8.92879340369E+001, +0.00000000000E+000
+3.96653687500E+008, +8.70377934456E+001, +0.00000000000E+000
+3.98059906250E+008, +8.47943599574E+001, +0.00000000000E+000
+3.99466125000E+008, +8.25643323437E+001, +0.00000000000E+000
+4.00872343750E+008, +8.03275129186E+001, +0.00000000000E+000
+4.02278562500E+008, +7.81049010944E+001, +0.00000000000E+000
+4.03684781250E+008, +7.58632301223E+001, +0.00000000000E+000
+4.05091000000E+008, +7.36208449347E+001, +0.00000000000E+000
+4.06497218750E+008, +7.13852195262E+001, +0.00000000000E+000
+4.07903437500E+008, +6.91482165883E+001, +0.00000000000E+000
+4.09309656250E+008, +6.69038174022E+001, +0.00000000000E+000
+4.10715875000E+008, +6.46563829217E+001, +0.00000000000E+000
+4.12122093750E+008, +6.24238838493E+001, +0.00000000000E+000
+4.13528312500E+008, +6.01908353258E+001, +0.00000000000E+000
+4.14934531250E+008, +5.79510125772E+001, +0.00000000000E+000
+4.16340750000E+008, +5.57175749588E+001, +0.00000000000E+000
+4.17746968750E+008, +5.34747115085E+001, +0.00000000000E+000
+4.19153187500E+008, +5.12049323774E+001, +0.00000000000E+000
+4.20559406250E+008, +4.89547817870E+001, +0.00000000000E+000
+4.21965625000E+008, +4.67341316768E+001, +0.00000000000E+000
+4.23371843750E+008, +4.45130687103E+001, +0.00000000000E+000
+4.24778062500E+008, +4.22779820902E+001, +0.00000000000E+000
+4.26184281250E+008, +4.00407965504E+001, +0.00000000000E+000
+4.27590500000E+008, +3.77931764756E+001, +0.00000000000E+000
+4.28996718750E+008, +3.55490765650E+001, +0.00000000000E+000
+4.30402937500E+008, +3.32945462164E+001, +0.00000000000E+000
+4.31809156250E+008, +3.10375068821E+001, +0.00000000000E+000
+4.33215375000E+008, +2.88060061370E+001, +0.00000000000E+000
+4.34621593750E+008, +2.65954226768E+001, +0.00000000000E+000
+4.36027812500E+008, +2.43445528597E+001, +0.00000000000E+000
+4.37434031250E+008, +2.21069638222E+001, +0.00000000000E+000
+4.38840250000E+008, +1.98475688886E+001, +0.00000000000E+000
+4.40246468750E+008, +1.75993742426E+001, +0.00000000000E+000
+4.41652687500E+008, +1.53613723379E+001, +0.00000000000E+000
+4.43058906250E+008, +1.31087878811E+001, +0.00000000000E+000
+4.44465125000E+008, +1.08734132263E+001, +0.00000000000E+000
+4.45871343750E+008, +8.62845228601E+000, +0.00000000000E+000
+4.47277562500E+008, +6.39171699246E+000, +0.00000000000E+000
+4.48683781250E+008, +4.15483149673E+000, +0.00000000000E+000
+4.50090000000E+008, +1.89264009200E+000, +0.00000000000E+000
+4.51496218750E+008, -3.40576046078E-001, +0.00000000000E+000
+4.52902437500E+008, -2.60399086561E+000, +0.00000000000E+000
+4.54308656250E+008, -4.84034857573E+000, +0.00000000000E+000
+4.55714875000E+008, -7.07844953603E+000, +0.00000000000E+000
+4.57121093750E+008, -9.30203627432E+000, +0.00000000000E+000
+4.58527312500E+008, -1.15449212103E+001, +0.00000000000E+000
+4.59933531250E+008, -1.37869012626E+001, +0.00000000000E+000
+4.61339750000E+008, -1.60279405069E+001, +0.00000000000E+000
+4.62745968750E+008, -1.82540164965E+001, +0.00000000000E+000
+4.64152187500E+008, -2.04886185361E+001, +0.00000000000E+000
+4.65558406250E+008, -2.27336374645E+001, +0.00000000000E+000
+4.66964625000E+008, -2.49798725212E+001, +0.00000000000E+000
+4.68370843750E+008, -2.72281488559E+001, +0.00000000000E+000
+4.69777062500E+008, -2.94606273515E+001, +0.00000000000E+000
+4.71183281250E+008, -3.17113543366E+001, +0.00000000000E+000
+4.72589500000E+008, -3.39454013604E+001, +0.00000000000E+000
+4.73995718750E+008, -3.61860738539E+001, +0.00000000000E+000
+4.75401937500E+008, -3.84166220784E+001, +0.00000000000E+000
+4.76808156250E+008, -4.06530551112E+001, +0.00000000000E+000
+4.78214375000E+008, -4.28915112391E+001, +0.00000000000E+000
+4.79620593750E+008, -4.51326611457E+001, +0.00000000000E+000
+4.81026812500E+008, -4.73675651706E+001, +0.00000000000E+000
+4.82433031250E+008, -4.95988607619E+001, +0.00000000000E+000
+4.83839250000E+008, -5.18420078456E+001, +0.00000000000E+000
+4.85245468750E+008, -5.40905144731E+001, +0.00000000000E+000
+4.86651687500E+008, -5.63190497513E+001, +0.00000000000E+000
+4.88057906250E+008, -5.85575298064E+001, +0.00000000000E+000
+4.89464125000E+008, -6.07892083552E+001, +0.00000000000E+000
+4.90870343750E+008, -6.30391723075E+001, +0.00000000000E+000
+4.92276562500E+008, -6.52720511215E+001, +0.00000000000E+000
+4.93682781250E+008, -6.75165755171E+001, +0.00000000000E+000
+4.95089000000E+008, -6.97553135739E+001, +0.00000000000E+000
+4.96495218750E+008, -7.19890814783E+001, +0.00000000000E+000
+4.97901437500E+008, -7.42430187088E+001, +0.00000000000E+000
+4.99307656250E+008, -7.64586956898E+001, +0.00000000000E+000
+5.00713875000E+008, -7.86943777199E+001, +0.00000000000E+000
+5.02120093750E+008, -8.09435255879E+001, +0.00000000000E+000
+5.03526312500E+008, -8.31901087818E+001, +0.00000000000E+000
+5.04932531250E+008, -8.54286451808E+001, +0.00000000000E+000
+5.06338750000E+008, -8.76732624422E+001, +0.00000000000E+000
+5.07744968750E+008, -8.99190423224E+001, +0.00000000000E+000
+5.09151187500E+008, -9.21467241957E+001, +0.00000000000E+000
+5.10557406250E+008, -9.43923672633E+001, +0.00000000000E+000
+5.11963625000E+008, -9.66460184941E+001, +0.00000000000E+000
+5.13369843750E+008, -9.88774990712E+001, +0.00000000000E+000
+5.14776062500E+008, -1.01117372795E+002, +0.00000000000E+000
