"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.12609970674E+009, +3.14104896595E-005, +3.40870924902E-002
+1.12873900293E+009, +3.21278055023E-005, +3.42829877431E-002
+1.13137829912E+009, +3.67991737697E-005, +3.44759875275E-002
+1.13401759531E+009, +4.48817774021E-005, +3.46713308246E-002
+1.13665689150E+009, +4.07859868799E-005, +3.48731039356E-002
+1.13929618768E+009, +4.03707273729E-005, +3.50651711434E-002
+1.14193548387E+009, +4.56754736690E-005, +3.52679446681E-002
+1.14457478006E+009, +5.06577471373E-005, +3.54681340056E-002
+1.14721407625E+009, +5.56868318055E-005, +3.56742742287E-002
+1.14985337243E+009, +6.16058645469E-005, +3.58820417780E-002
+1.15249266862E+009, +6.15022815710E-005, +3.60902354605E-002
+1.15513196481E+009, +6.85240884434E-005, +3.63009410751E-002
+1.15777126100E+009, +6.81270952889E-005, +3.65061291835E-002
+1.16041055718E+009, +7.61631464039E-005, +3.67276656080E-002
+1.16304985337E+009, +7.98246286033E-005, +3.69440890383E-002
+1.16568914956E+009, +8.61880056448E-005, +3.71565311175E-002
+1.16832844575E+009, +8.88517679747E-005, +3.73743263882E-002
+1.17096774194E+009, +9.86472050208E-005, +3.75979289221E-002
+1.17360703812E+009, +1.00256038809E-004, +3.78216415623E-002
+1.17624633431E+009, +1.05850205075E-004, +3.80489187265E-002
+1.17888563050E+009, +1.11109154202E-004, +3.82768096109E-002
+1.18152492669E+009, +1.24292234059E-004, +3.85029527819E-002
+1.18416422287E+009, +1.26163097901E-004, +3.87352517891E-002
+1.18680351906E+009, +1.35687681688E-004, +3.89667230189E-002
+1.18944281525E+009, +1.27829996762E-004, +3.91971985359E-002
+1.19208211144E+009, +1.49366673812E-004, +3.94444671383E-002
+1.19472140762E+009, +1.51694833163E-004, +3.96809161102E-002
+1.19736070381E+009, +1.59391373511E-004, +3.99294224588E-002
+1.20000000000E+009, +1.68743124099E-004, +4.01630752448E-002
+1.20263929619E+009, +1.69363925191E-004, +4.04079445712E-002
+1.20527859238E+009, +1.71076714807E-004, +4.06607861438E-002
+1.20791788856E+009, +1.72960249119E-004, +4.09196157460E-002
+1.21055718475E+009, +1.77274732535E-004, +4.11737962982E-002
+1.21319648094E+009, +1.87582937584E-004, +4.14308293322E-002
+1.21583577713E+009, +1.85897420885E-004, +4.16973847976E-002
+1.21847507331E+009, +1.87875825373E-004, +4.19592858038E-002
+1.22111436950E+009, +2.02345542533E-004, +4.22305945754E-002
+1.22375366569E+009, +2.01056001474E-004, +4.24960918366E-002
+1.22639296188E+009, +2.08013659381E-004, +4.27653201863E-002
+1.22903225806E+009, +2.10040177107E-004, +4.30453896312E-002
+1.23167155425E+009, +2.17778647650E-004, +4.33254800611E-002
+1.23431085044E+009, +2.33361759038E-004, +4.36050059975E-002
+1.23695014663E+009, +2.28438871269E-004, +4.38990560033E-002
+1.23958944282E+009, +2.40304106159E-004, +4.41810112426E-002
+1.24222873900E+009, +2.50190236206E-004, +4.44719519518E-002
+1.24486803519E+009, +2.57039499200E-004, +4.47575428397E-002
+1.24750733138E+009, +2.59707963086E-004, +4.50619575072E-002
+1.25014662757E+009, +2.70896491085E-004, +4.53635141069E-002
+1.25278592375E+009, +2.73573797254E-004, +4.56648667974E-002
+1.25542521994E+009, +2.80742241446E-004, +4.59630284700E-002
+1.25806451613E+009, +2.92963116617E-004, +4.62722209626E-002
+1.26070381232E+009, +3.09895664206E-004, +4.65919886330E-002
+1.26334310850E+009, +3.16242674275E-004, +4.69035323743E-002
+1.26598240469E+009, +3.28151094051E-004, +4.72193805004E-002
+1.26862170088E+009, +3.39236482520E-004, +4.75553638934E-002
+1.27126099707E+009, +3.50885137102E-004, +4.78811379560E-002
+1.27390029326E+009, +3.82021026697E-004, +4.82110377467E-002
+1.27653958944E+009, +3.89196258717E-004, +4.85440102088E-002
+1.27917888563E+009, +4.00408727710E-004, +4.88802288369E-002
+1.28181818182E+009, +4.22412072504E-004, +4.92098173483E-002
+1.28445747801E+009, +4.12899410735E-004, +4.95503847340E-002
+1.28709677419E+009, +4.35820019431E-004, +4.99008680989E-002
+1.28973607038E+009, +4.53149448193E-004, +5.02562320068E-002
+1.29237536657E+009, +4.79408290040E-004, +5.06203418544E-002
+1.29501466276E+009, +4.85350403595E-004, +5.09618159706E-002
+1.29765395894E+009, +5.05191165555E-004, +5.13224278851E-002
+1.30029325513E+009, +5.24794694768E-004, +5.16936035644E-002
+1.30293255132E+009, +5.34578234579E-004, +5.20807804778E-002
+1.30557184751E+009, +5.47066707256E-004, +5.24653040233E-002
+1.30821114370E+009, +5.53959712657E-004, +5.28573372136E-002
+1.31085043988E+009, +5.80707340541E-004, +5.32504117026E-002
+1.31348973607E+009, +5.78000379478E-004, +5.36492650447E-002
+1.31612903226E+009, +5.97698141044E-004, +5.40580894377E-002
+1.31876832845E+009, +6.10806254615E-004, +5.44593947049E-002
+1.32140762463E+009, +6.24055981020E-004, +5.48906250470E-002
+1.32404692082E+009, +6.55521620243E-004, +5.53047142517E-002
+1.32668621701E+009, +6.63200336902E-004, +5.57276823677E-002
+1.32932551320E+009, +6.81938700775E-004, +5.61562248856E-002
