"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.13755250000E+009, -5.62935740031E+001, +0.00000000000E+000
+2.16005200000E+009, -5.43123067906E+001, +0.00000000000E+000
+2.18255150000E+009, -5.25517773220E+001, +0.00000000000E+000
+2.20505100000E+009, -5.15839034669E+001, +0.00000000000E+000
+2.22755050000E+009, -5.47985433912E+001, +0.00000000000E+000
+2.25005000000E+009, -5.52389263886E+001, +0.00000000000E+000
+2.27254950000E+009, -5.69217574580E+001, +0.00000000000E+000
+2.29504900000E+009, -5.40556919266E+001, +0.00000000000E+000
+2.31754850000E+009, -5.35157019394E+001, +0.00000000000E+000
+2.34004800000E+009, -5.39556754916E+001, +0.00000000000E+000
+2.36254750000E+009, -5.53564650496E+001, +0.00000000000E+000
+2.38504700000E+009, -5.37997451154E+001, +0.00000000000E+000
+2.40754650000E+009, -5.33191632725E+001, +0.00000000000E+000
+2.43004600000E+009, -5.40222613973E+001, +0.00000000000E+000
+2.45254550000E+009, -5.45805824369E+001, +0.00000000000E+000
+2.47504500000E+009, -5.49984348621E+001, +0.00000000000E+000
+2.49754450000E+009, -5.41065362982E+001, +0.00000000000E+000
+2.52004400000E+009, -5.19566517651E+001, +0.00000000000E+000
+2.54254350000E+009, -5.15753534288E+001, +0.00000000000E+000
+2.56504300000E+009, -5.41819075858E+001, +0.00000000000E+000
+2.58754250000E+009, -5.62889465688E+001, +0.00000000000E+000
+2.61004200000E+009, -5.52206569936E+001, +0.00000000000E+000
+2.63254150000E+009, -5.47205382904E+001, +0.00000000000E+000
+2.65504100000E+009, -5.25431358948E+001, +0.00000000000E+000
+2.67754050000E+009, -5.30912166533E+001, +0.00000000000E+000
+2.70004000000E+009, -5.43585948069E+001, +0.00000000000E+000
+2.72253950000E+009, -5.36283946001E+001, +0.00000000000E+000
+2.74503900000E+009, -5.33615608419E+001, +0.00000000000E+000
+2.76753850000E+009, -5.25959747554E+001, +0.00000000000E+000
+2.79003800000E+009, -5.15902422739E+001, +0.00000000000E+000
+2.81253750000E+009, -5.32483609530E+001, +0.00000000000E+000
+2.83503700000E+009, -5.33962699582E+001, +0.00000000000E+000
+2.85753650000E+009, -5.47555142495E+001, +0.00000000000E+000
+2.88003600000E+009, -5.23306295017E+001, +0.00000000000E+000
+2.90253550000E+009, -5.09738741432E+001, +0.00000000000E+000
+2.92503500000E+009, -5.12442267898E+001, +0.00000000000E+000
+2.94753450000E+009, -5.26532605183E+001, +0.00000000000E+000
+2.97003400000E+009, -5.28101856778E+001, +0.00000000000E+000
+2.99253350000E+009, -5.28873678381E+001, +0.00000000000E+000
+3.01503300000E+009, -5.26646627489E+001, +0.00000000000E+000
+3.03753250000E+009, -5.43353534987E+001, +0.00000000000E+000
+3.06003200000E+009, -5.25427765180E+001, +0.00000000000E+000
+3.08253150000E+009, -5.22310475979E+001, +0.00000000000E+000
+3.10503100000E+009, -5.19367879454E+001, +0.00000000000E+000
+3.12753050000E+009, -5.18318374125E+001, +0.00000000000E+000
+3.15003000000E+009, -5.20708461913E+001, +0.00000000000E+000
+3.17252950000E+009, -5.37417826588E+001, +0.00000000000E+000
+3.19502900000E+009, -5.34254618010E+001, +0.00000000000E+000
+3.21752850000E+009, -5.10369913145E+001, +0.00000000000E+000
+3.24002800000E+009, -5.22307402021E+001, +0.00000000000E+000
+3.26252750000E+009, -5.22279333047E+001, +0.00000000000E+000
+3.28502700000E+009, -5.42707883854E+001, +0.00000000000E+000
+3.30752650000E+009, -5.34206764171E+001, +0.00000000000E+000
+3.33002600000E+009, -5.40398636375E+001, +0.00000000000E+000
+3.35252550000E+009, -5.26492453748E+001, +0.00000000000E+000
+3.37502500000E+009, -5.27858076559E+001, +0.00000000000E+000
+3.39752450000E+009, -5.22587844294E+001, +0.00000000000E+000
+3.42002400000E+009, -5.35105964681E+001, +0.00000000000E+000
+3.44252350000E+009, -5.30137207259E+001, +0.00000000000E+000
+3.46502300000E+009, -5.25598598174E+001, +0.00000000000E+000
+3.48752250000E+009, -5.26586494178E+001, +0.00000000000E+000
+3.51002200000E+009, -5.23670747646E+001, +0.00000000000E+000
+3.53252150000E+009, -5.07464915321E+001, +0.00000000000E+000
+3.55502100000E+009, -5.22877119562E+001, +0.00000000000E+000
+3.57752050000E+009, -5.26489230144E+001, +0.00000000000E+000
+3.60002000000E+009, -5.18634246762E+001, +0.00000000000E+000
+3.62251950000E+009, -5.18569556597E+001, +0.00000000000E+000
+3.64501900000E+009, -5.12788880037E+001, +0.00000000000E+000
+3.66751850000E+009, -5.10661625726E+001, +0.00000000000E+000
+3.69001800000E+009, -5.04849746121E+001, +0.00000000000E+000
+3.71251750000E+009, -5.27442925072E+001, +0.00000000000E+000
+3.73501700000E+009, -5.18010169783E+001, +0.00000000000E+000
+3.75751650000E+009, -5.25157635544E+001, +0.00000000000E+000
+3.78001600000E+009, -5.08930667446E+001, +0.00000000000E+000
+3.80251550000E+009, -5.15576909218E+001, +0.00000000000E+000
+3.82501500000E+009, -5.15902336517E+001, +0.00000000000E+000
+3.84751450000E+009, -5.26390352575E+001, +0.00000000000E+000
+3.87001400000E+009, -5.10476070295E+001, +0.00000000000E+000
+3.89251350000E+009, -5.22511000322E+001, +0.00000000000E+000
+3.91501300000E+009, -5.16262388783E+001, +0.00000000000E+000
+3.93751250000E+009, -5.14964546295E+001, +0.00000000000E+000
+3.96001200000E+009, -5.30866855685E+001, +0.00000000000E+000
+3.98251150000E+009, -5.15387170315E+001, +0.00000000000E+000
+4.00501100000E+009, -5.25150233554E+001, +0.00000000000E+000
+4.02751050000E+009, -5.22607741731E+001, +0.00000000000E+000
+4.05001000000E+009, -5.30905495336E+001, +0.00000000000E+000
+4.07250950000E+009, -5.21190091306E+001, +0.00000000000E+000
+4.09500900000E+009, -5.31561421432E+001, +0.00000000000E+000
+4.11750850000E+009, -5.25214313359E+001, +0.00000000000E+000
+4.14000800000E+009, -5.21640066581E+001, +0.00000000000E+000
+4.16250750000E+009, -5.31541801133E+001, +0.00000000000E+000
+4.18500700000E+009, -5.22404074913E+001, +0.00000000000E+000
+4.20750650000E+009, -5.24072428785E+001, +0.00000000000E+000
