"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.92503500000E+009, -4.03818487922E+001, +0.00000000000E+000
+2.94753450000E+009, -4.10664747599E+001, +0.00000000000E+000
+2.97003400000E+009, -4.04048195562E+001, +0.00000000000E+000
+2.99253350000E+009, -3.86737022745E+001, +0.00000000000E+000
+3.01503300000E+009, -3.79697908276E+001, +0.00000000000E+000
+3.03753250000E+009, -3.91207573857E+001, +0.00000000000E+000
+3.06003200000E+009, -4.07757040549E+001, +0.00000000000E+000
+3.08253150000E+009, -4.04930499513E+001, +0.00000000000E+000
+3.10503100000E+009, -3.98192499418E+001, +0.00000000000E+000
+3.12753050000E+009, -3.87181135480E+001, +0.00000000000E+000
+3.15003000000E+009, -3.93812361481E+001, +0.00000000000E+000
+3.17252950000E+009, -4.04972357837E+001, +0.00000000000E+000
+3.19502900000E+009, -4.08192737265E+001, +0.00000000000E+000
+3.21752850000E+009, -4.00837251281E+001, +0.00000000000E+000
+3.24002800000E+009, -3.94851609610E+001, +0.00000000000E+000
+3.26252750000E+009, -3.92135595548E+001, +0.00000000000E+000
+3.28502700000E+009, -4.01905171044E+001, +0.00000000000E+000
+3.30752650000E+009, -4.10903486855E+001, +0.00000000000E+000
+3.33002600000E+009, -4.06064309585E+001, +0.00000000000E+000
+3.35252550000E+009, -4.02616985997E+001, +0.00000000000E+000
+3.37502500000E+009, -4.01899313483E+001, +0.00000000000E+000
+3.39752450000E+009, -4.07353696246E+001, +0.00000000000E+000
+3.42002400000E+009, -4.10658133836E+001, +0.00000000000E+000
+3.44252350000E+009, -4.12890680734E+001, +0.00000000000E+000
+3.46502300000E+009, -4.05607796587E+001, +0.00000000000E+000
+3.48752250000E+009, -4.03389657383E+001, +0.00000000000E+000
+3.51002200000E+009, -4.00536052960E+001, +0.00000000000E+000
+3.53252150000E+009, -4.03061679945E+001, +0.00000000000E+000
+3.55502100000E+009, -4.07234401494E+001, +0.00000000000E+000
+3.57752050000E+009, -4.02850053402E+001, +0.00000000000E+000
+3.60002000000E+009, -4.01428432926E+001, +0.00000000000E+000
+3.62251950000E+009, -3.94352517207E+001, +0.00000000000E+000
+3.64501900000E+009, -3.92041118167E+001, +0.00000000000E+000
+3.66751850000E+009, -3.91720179682E+001, +0.00000000000E+000
+3.69001800000E+009, -3.93107973931E+001, +0.00000000000E+000
+3.71251750000E+009, -3.92547046796E+001, +0.00000000000E+000
+3.73501700000E+009, -3.92181825650E+001, +0.00000000000E+000
+3.75751650000E+009, -3.90582397730E+001, +0.00000000000E+000
+3.78001600000E+009, -3.92856947705E+001, +0.00000000000E+000
+3.80251550000E+009, -4.03115584152E+001, +0.00000000000E+000
+3.82501500000E+009, -4.06290300503E+001, +0.00000000000E+000
+3.84751450000E+009, -3.94161269406E+001, +0.00000000000E+000
+3.87001400000E+009, -3.90057963368E+001, +0.00000000000E+000
+3.89251350000E+009, -3.86769343433E+001, +0.00000000000E+000
+3.91501300000E+009, -3.98048555833E+001, +0.00000000000E+000
+3.93751250000E+009, -4.06823973276E+001, +0.00000000000E+000
+3.96001200000E+009, -4.00795064651E+001, +0.00000000000E+000
