"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.33690781250E+008, -3.34486712491E+001, +0.00000000000E+000
+1.35097000000E+008, -3.33591067436E+001, +0.00000000000E+000
+1.36503218750E+008, -3.32913903957E+001, +0.00000000000E+000
+1.37909437500E+008, -3.33885621690E+001, +0.00000000000E+000
+1.39315656250E+008, -3.34174386994E+001, +0.00000000000E+000
+1.40721875000E+008, -3.34625631110E+001, +0.00000000000E+000
+1.42128093750E+008, -3.35075718539E+001, +0.00000000000E+000
+1.43534312500E+008, -3.34383797642E+001, +0.00000000000E+000
+1.44940531250E+008, -3.35909987128E+001, +0.00000000000E+000
+1.46346750000E+008, -3.34847559711E+001, +0.00000000000E+000
+1.47752968750E+008, -3.35383380014E+001, +0.00000000000E+000
+1.49159187500E+008, -3.36739850453E+001, +0.00000000000E+000
+1.50565406250E+008, -3.36031080200E+001, +0.00000000000E+000
+1.51971625000E+008, -3.38108264299E+001, +0.00000000000E+000
+1.53377843750E+008, -3.39142398276E+001, +0.00000000000E+000
+1.54784062500E+008, -3.40318216793E+001, +0.00000000000E+000
+1.56190281250E+008, -3.41739372305E+001, +0.00000000000E+000
+1.57596500000E+008, -3.44525291925E+001, +0.00000000000E+000
+1.59002718750E+008, -3.44494712543E+001, +0.00000000000E+000
+1.60408937500E+008, -3.44031539931E+001, +0.00000000000E+000
+1.61815156250E+008, -3.46534149129E+001, +0.00000000000E+000
+1.63221375000E+008, -3.49638389276E+001, +0.00000000000E+000
+1.64627593750E+008, -3.50639515131E+001, +0.00000000000E+000
+1.66033812500E+008, -3.53433225489E+001, +0.00000000000E+000
+1.67440031250E+008, -3.54562294704E+001, +0.00000000000E+000
+1.68846250000E+008, -3.58647896697E+001, +0.00000000000E+000
+1.70252468750E+008, -3.59401335409E+001, +0.00000000000E+000
+1.71658687500E+008, -3.61800116697E+001, +0.00000000000E+000
+1.73064906250E+008, -3.64014933603E+001, +0.00000000000E+000
+1.74471125000E+008, -3.65977052970E+001, +0.00000000000E+000
+1.75877343750E+008, -3.67551551392E+001, +0.00000000000E+000
+1.77283562500E+008, -3.71676062853E+001, +0.00000000000E+000
+1.78689781250E+008, -3.72139489359E+001, +0.00000000000E+000
+1.80096000000E+008, -3.74089435341E+001, +0.00000000000E+000
+1.81502218750E+008, -3.77500267113E+001, +0.00000000000E+000
+1.82908437500E+008, -3.75759875099E+001, +0.00000000000E+000
+1.84314656250E+008, -3.77609354689E+001, +0.00000000000E+000
+1.85720875000E+008, -3.78414234386E+001, +0.00000000000E+000
+1.87127093750E+008, -3.80425413573E+001, +0.00000000000E+000
+1.88533312500E+008, -3.80094747427E+001, +0.00000000000E+000
+1.89939531250E+008, -3.78537881042E+001, +0.00000000000E+000
+1.91345750000E+008, -3.79623427243E+001, +0.00000000000E+000
+1.92751968750E+008, -3.79517486712E+001, +0.00000000000E+000
+1.94158187500E+008, -3.77628010381E+001, +0.00000000000E+000
+1.95564406250E+008, -3.76236104685E+001, +0.00000000000E+000
+1.96970625000E+008, -3.73796051069E+001, +0.00000000000E+000
+1.98376843750E+008, -3.71734400673E+001, +0.00000000000E+000
+1.99783062500E+008, -3.69569725233E+001, +0.00000000000E+000
+2.01189281250E+008, -3.67322829656E+001, +0.00000000000E+000
+2.02595500000E+008, -3.65544502524E+001, +0.00000000000E+000
+2.04001718750E+008, -3.61539597279E+001, +0.00000000000E+000
+2.05407937500E+008, -3.58899296047E+001, +0.00000000000E+000
+2.06814156250E+008, -3.56886214990E+001, +0.00000000000E+000
+2.08220375000E+008, -3.52588783049E+001, +0.00000000000E+000
+2.09626593750E+008, -3.51421867149E+001, +0.00000000000E+000
+2.11032812500E+008, -3.49257930540E+001, +0.00000000000E+000
+2.12439031250E+008, -3.45969680109E+001, +0.00000000000E+000
+2.13845250000E+008, -3.42391554443E+001, +0.00000000000E+000
+2.15251468750E+008, -3.39570843395E+001, +0.00000000000E+000
+2.16657687500E+008, -3.36467300810E+001, +0.00000000000E+000
+2.18063906250E+008, -3.32448471071E+001, +0.00000000000E+000
+2.19470125000E+008, -3.30480841479E+001, +0.00000000000E+000
+2.20876343750E+008, -3.29505006146E+001, +0.00000000000E+000
+2.22282562500E+008, -3.26280441411E+001, +0.00000000000E+000
+2.23688781250E+008, -3.24272035194E+001, +0.00000000000E+000
+2.25095000000E+008, -3.22054108797E+001, +0.00000000000E+000
+2.26501218750E+008, -3.19770630033E+001, +0.00000000000E+000
+2.27907437500E+008, -3.18754819848E+001, +0.00000000000E+000
+2.29313656250E+008, -3.15932574380E+001, +0.00000000000E+000
+2.30719875000E+008, -3.14846898679E+001, +0.00000000000E+000
+2.32126093750E+008, -3.13791014193E+001, +0.00000000000E+000
+2.33532312500E+008, -3.11385707905E+001, +0.00000000000E+000
+2.34938531250E+008, -3.10227932417E+001, +0.00000000000E+000
+2.36344750000E+008, -3.09099292851E+001, +0.00000000000E+000
+2.37750968750E+008, -3.08886617403E+001, +0.00000000000E+000
+2.39157187500E+008, -3.06189562939E+001, +0.00000000000E+000
+2.40563406250E+008, -3.05671754999E+001, +0.00000000000E+000
+2.41969625000E+008, -3.05204641512E+001, +0.00000000000E+000
+2.43375843750E+008, -3.03206160706E+001, +0.00000000000E+000
+2.44782062500E+008, -3.03593254841E+001, +0.00000000000E+000
+2.46188281250E+008, -3.02957014744E+001, +0.00000000000E+000
+2.47594500000E+008, -3.02052518327E+001, +0.00000000000E+000
+2.49000718750E+008, -3.02906161233E+001, +0.00000000000E+000
+2.50406937500E+008, -3.01819739333E+001, +0.00000000000E+000
+2.51813156250E+008, -3.01874304323E+001, +0.00000000000E+000
+2.53219375000E+008, -3.01266877334E+001, +0.00000000000E+000
+2.54625593750E+008, -3.01155520617E+001, +0.00000000000E+000
+2.56031812500E+008, -3.01647358687E+001, +0.00000000000E+000
+2.57438031250E+008, -3.02613817344E+001, +0.00000000000E+000
+2.58844250000E+008, -3.02355707532E+001, +0.00000000000E+000
+2.60250468750E+008, -3.02787639255E+001, +0.00000000000E+000
+2.61656687500E+008, -3.03564941776E+001, +0.00000000000E+000
+2.63062906250E+008, -3.03302773307E+001, +0.00000000000E+000
+2.64469125000E+008, -3.03722989883E+001, +0.00000000000E+000
+2.65875343750E+008, -3.04831053123E+001, +0.00000000000E+000
+2.67281562500E+008, -3.06544256610E+001, +0.00000000000E+000
+2.68687781250E+008, -3.06150079876E+001, +0.00000000000E+000
+2.70094000000E+008, -3.07861153497E+001, +0.00000000000E+000
+2.71500218750E+008, -3.08220024765E+001, +0.00000000000E+000
+2.72906437500E+008, -3.09779388134E+001, +0.00000000000E+000
+2.74312656250E+008, -3.10796865342E+001, +0.00000000000E+000
+2.75718875000E+008, -3.11211480838E+001, +0.00000000000E+000
+2.77125093750E+008, -3.13076995764E+001, +0.00000000000E+000
+2.78531312500E+008, -3.12769523305E+001, +0.00000000000E+000
+2.79937531250E+008, -3.14316798888E+001, +0.00000000000E+000
+2.81343750000E+008, -3.16797702760E+001, +0.00000000000E+000
+2.82749968750E+008, -3.15853384079E+001, +0.00000000000E+000
+2.84156187500E+008, -3.18272461974E+001, +0.00000000000E+000
+2.85562406250E+008, -3.18005253770E+001, +0.00000000000E+000
+2.86968625000E+008, -3.19273403135E+001, +0.00000000000E+000
+2.88374843750E+008, -3.19862035135E+001, +0.00000000000E+000
+2.89781062500E+008, -3.20140169463E+001, +0.00000000000E+000
+2.91187281250E+008, -3.21060359714E+001, +0.00000000000E+000
+2.92593500000E+008, -3.21718483331E+001, +0.00000000000E+000
+2.93999718750E+008, -3.21725001217E+001, +0.00000000000E+000
+2.95405937500E+008, -3.21703047762E+001, +0.00000000000E+000
+2.96812156250E+008, -3.21686736472E+001, +0.00000000000E+000
+2.98218375000E+008, -3.21070749598E+001, +0.00000000000E+000
+2.99624593750E+008, -3.20351040710E+001, +0.00000000000E+000
+3.01030812500E+008, -3.19662946526E+001, +0.00000000000E+000
+3.02437031250E+008, -3.20096699322E+001, +0.00000000000E+000
+3.03843250000E+008, -3.18540182812E+001, +0.00000000000E+000
+3.05249468750E+008, -3.17843741908E+001, +0.00000000000E+000
+3.06655687500E+008, -3.17583399090E+001, +0.00000000000E+000
+3.08061906250E+008, -3.15481694685E+001, +0.00000000000E+000
+3.09468125000E+008, -3.15042401454E+001, +0.00000000000E+000
+3.10874343750E+008, -3.13027769710E+001, +0.00000000000E+000
+3.12280562500E+008, -3.13148072791E+001, +0.00000000000E+000
+3.13686781250E+008, -3.10958745730E+001, +0.00000000000E+000
+3.15093000000E+008, -3.09228888547E+001, +0.00000000000E+000
+3.16499218750E+008, -3.09081434534E+001, +0.00000000000E+000
+3.17905437500E+008, -3.07053435380E+001, +0.00000000000E+000
+3.19311656250E+008, -3.07223194684E+001, +0.00000000000E+000
+3.20717875000E+008, -3.04661903318E+001, +0.00000000000E+000
+3.22124093750E+008, -3.03817484427E+001, +0.00000000000E+000
+3.23530312500E+008, -3.02139025605E+001, +0.00000000000E+000
+3.24936531250E+008, -3.00425082354E+001, +0.00000000000E+000
+3.26342750000E+008, -2.99763219908E+001, +0.00000000000E+000
+3.27748968750E+008, -2.99096207129E+001, +0.00000000000E+000
+3.29155187500E+008, -2.97779676875E+001, +0.00000000000E+000
+3.30561406250E+008, -2.96804967157E+001, +0.00000000000E+000
+3.31967625000E+008, -2.96149300694E+001, +0.00000000000E+000
+3.33373843750E+008, -2.95339753433E+001, +0.00000000000E+000
+3.34780062500E+008, -2.93984464506E+001, +0.00000000000E+000
+3.36186281250E+008, -2.94350696062E+001, +0.00000000000E+000
+3.37592500000E+008, -2.92179844135E+001, +0.00000000000E+000
+3.38998718750E+008, -2.91492418372E+001, +0.00000000000E+000
+3.40404937500E+008, -2.91111602762E+001, +0.00000000000E+000
+3.41811156250E+008, -2.91227721403E+001, +0.00000000000E+000
+3.43217375000E+008, -2.91336552339E+001, +0.00000000000E+000
+3.44623593750E+008, -2.90631530199E+001, +0.00000000000E+000
+3.46029812500E+008, -2.90419257530E+001, +0.00000000000E+000
+3.47436031250E+008, -2.90795680790E+001, +0.00000000000E+000
+3.48842250000E+008, -2.90713770337E+001, +0.00000000000E+000
+3.50248468750E+008, -2.91120550459E+001, +0.00000000000E+000
+3.51654687500E+008, -2.91153297465E+001, +0.00000000000E+000
+3.53060906250E+008, -2.91079694741E+001, +0.00000000000E+000
+3.54467125000E+008, -2.92537149897E+001, +0.00000000000E+000
+3.55873343750E+008, -2.92782871079E+001, +0.00000000000E+000
+3.57279562500E+008, -2.94204205407E+001, +0.00000000000E+000
+3.58685781250E+008, -2.94411257942E+001, +0.00000000000E+000
+3.60092000000E+008, -2.95285175391E+001, +0.00000000000E+000
+3.61498218750E+008, -2.95654999269E+001, +0.00000000000E+000
+3.62904437500E+008, -2.97439329675E+001, +0.00000000000E+000
+3.64310656250E+008, -2.98112170395E+001, +0.00000000000E+000
+3.65716875000E+008, -2.98483140592E+001, +0.00000000000E+000
+3.67123093750E+008, -2.99397100780E+001, +0.00000000000E+000
+3.68529312500E+008, -3.01100540021E+001, +0.00000000000E+000
+3.69935531250E+008, -3.02245576135E+001, +0.00000000000E+000
+3.71341750000E+008, -3.02017590268E+001, +0.00000000000E+000
+3.72747968750E+008, -3.04355729046E+001, +0.00000000000E+000
+3.74154187500E+008, -3.04683818042E+001, +0.00000000000E+000
+3.75560406250E+008, -3.06004661616E+001, +0.00000000000E+000
+3.76966625000E+008, -3.07341505815E+001, +0.00000000000E+000
+3.78372843750E+008, -3.09221435900E+001, +0.00000000000E+000
+3.79779062500E+008, -3.09983722967E+001, +0.00000000000E+000
+3.81185281250E+008, -3.11601818206E+001, +0.00000000000E+000
+3.82591500000E+008, -3.13134220546E+001, +0.00000000000E+000
+3.83997718750E+008, -3.14504059621E+001, +0.00000000000E+000
+3.85403937500E+008, -3.16201703663E+001, +0.00000000000E+000
+3.86810156250E+008, -3.15180867871E+001, +0.00000000000E+000
+3.88216375000E+008, -3.17097215274E+001, +0.00000000000E+000
+3.89622593750E+008, -3.17883346414E+001, +0.00000000000E+000
+3.91028812500E+008, -3.17888763310E+001, +0.00000000000E+000
+3.92435031250E+008, -3.17644598081E+001, +0.00000000000E+000
+3.93841250000E+008, -3.17944971943E+001, +0.00000000000E+000
+3.95247468750E+008, -3.17329066935E+001, +0.00000000000E+000
+3.96653687500E+008, -3.17216731192E+001, +0.00000000000E+000
+3.98059906250E+008, -3.17634268588E+001, +0.00000000000E+000
+3.99466125000E+008, -3.15753987480E+001, +0.00000000000E+000
+4.00872343750E+008, -3.15808946122E+001, +0.00000000000E+000
+4.02278562500E+008, -3.13975541339E+001, +0.00000000000E+000
+4.03684781250E+008, -3.14159730857E+001, +0.00000000000E+000
+4.05091000000E+008, -3.13066703573E+001, +0.00000000000E+000
+4.06497218750E+008, -3.12365792935E+001, +0.00000000000E+000
+4.07903437500E+008, -3.10813796058E+001, +0.00000000000E+000
+4.09309656250E+008, -3.09569170581E+001, +0.00000000000E+000
+4.10715875000E+008, -3.09504908093E+001, +0.00000000000E+000
+4.12122093750E+008, -3.08427741845E+001, +0.00000000000E+000
+4.13528312500E+008, -3.07272429027E+001, +0.00000000000E+000
+4.14934531250E+008, -3.06316168354E+001, +0.00000000000E+000
+4.16340750000E+008, -3.06238994750E+001, +0.00000000000E+000
+4.17746968750E+008, -3.03815728727E+001, +0.00000000000E+000
+4.19153187500E+008, -3.03897216142E+001, +0.00000000000E+000
+4.20559406250E+008, -3.03019565355E+001, +0.00000000000E+000
+4.21965625000E+008, -3.03459614322E+001, +0.00000000000E+000
+4.23371843750E+008, -3.01989522272E+001, +0.00000000000E+000
+4.24778062500E+008, -3.01510751362E+001, +0.00000000000E+000
+4.26184281250E+008, -3.00713533179E+001, +0.00000000000E+000
+4.27590500000E+008, -2.99442119397E+001, +0.00000000000E+000
+4.28996718750E+008, -3.00078896489E+001, +0.00000000000E+000
+4.30402937500E+008, -2.99481601946E+001, +0.00000000000E+000
+4.31809156250E+008, -2.99820763229E+001, +0.00000000000E+000
+4.33215375000E+008, -2.99027279321E+001, +0.00000000000E+000
+4.34621593750E+008, -2.98261209907E+001, +0.00000000000E+000
+4.36027812500E+008, -2.97959132579E+001, +0.00000000000E+000
+4.37434031250E+008, -2.97484509856E+001, +0.00000000000E+000
+4.38840250000E+008, -2.97555571692E+001, +0.00000000000E+000
+4.40246468750E+008, -2.98321900009E+001, +0.00000000000E+000
+4.41652687500E+008, -2.96931999477E+001, +0.00000000000E+000
+4.43058906250E+008, -2.97804182220E+001, +0.00000000000E+000
+4.44465125000E+008, -2.98305001819E+001, +0.00000000000E+000
+4.45871343750E+008, -2.98803855961E+001, +0.00000000000E+000
+4.47277562500E+008, -2.98844149923E+001, +0.00000000000E+000
+4.48683781250E+008, -2.98837558098E+001, +0.00000000000E+000
+4.50090000000E+008, -2.99155216532E+001, +0.00000000000E+000
+4.51496218750E+008, -3.00232684086E+001, +0.00000000000E+000
+4.52902437500E+008, -3.00659147340E+001, +0.00000000000E+000
+4.54308656250E+008, -3.01532793464E+001, +0.00000000000E+000
+4.55714875000E+008, -3.03232609502E+001, +0.00000000000E+000
+4.57121093750E+008, -3.04083071873E+001, +0.00000000000E+000
+4.58527312500E+008, -3.03781042487E+001, +0.00000000000E+000
+4.59933531250E+008, -3.06338898524E+001, +0.00000000000E+000
+4.61339750000E+008, -3.07269967812E+001, +0.00000000000E+000
+4.62745968750E+008, -3.08259098316E+001, +0.00000000000E+000
+4.64152187500E+008, -3.10319568639E+001, +0.00000000000E+000
+4.65558406250E+008, -3.11417527280E+001, +0.00000000000E+000
+4.66964625000E+008, -3.12892567241E+001, +0.00000000000E+000
+4.68370843750E+008, -3.14599248748E+001, +0.00000000000E+000
+4.69777062500E+008, -3.15605185341E+001, +0.00000000000E+000
+4.71183281250E+008, -3.17296091216E+001, +0.00000000000E+000
+4.72589500000E+008, -3.19316893985E+001, +0.00000000000E+000
+4.73995718750E+008, -3.21177083513E+001, +0.00000000000E+000
+4.75401937500E+008, -3.22071988963E+001, +0.00000000000E+000
+4.76808156250E+008, -3.24573919057E+001, +0.00000000000E+000
+4.78214375000E+008, -3.26914747947E+001, +0.00000000000E+000
+4.79620593750E+008, -3.26163725033E+001, +0.00000000000E+000
+4.81026812500E+008, -3.29942423903E+001, +0.00000000000E+000
+4.82433031250E+008, -3.31206784513E+001, +0.00000000000E+000
+4.83839250000E+008, -3.33998933063E+001, +0.00000000000E+000
+4.85245468750E+008, -3.36597938807E+001, +0.00000000000E+000
+4.86651687500E+008, -3.36653798705E+001, +0.00000000000E+000
+4.88057906250E+008, -3.38546520093E+001, +0.00000000000E+000
+4.89464125000E+008, -3.41458510058E+001, +0.00000000000E+000
+4.90870343750E+008, -3.41779391555E+001, +0.00000000000E+000
+4.92276562500E+008, -3.44584652605E+001, +0.00000000000E+000
+4.93682781250E+008, -3.46251460395E+001, +0.00000000000E+000
+4.95089000000E+008, -3.47106362516E+001, +0.00000000000E+000
+4.96495218750E+008, -3.49080571693E+001, +0.00000000000E+000
+4.97901437500E+008, -3.49092304132E+001, +0.00000000000E+000
+4.99307656250E+008, -3.50944746186E+001, +0.00000000000E+000
+5.00713875000E+008, -3.51930054923E+001, +0.00000000000E+000
+5.02120093750E+008, -3.51911526840E+001, +0.00000000000E+000
+5.03526312500E+008, -3.52780437294E+001, +0.00000000000E+000
+5.04932531250E+008, -3.53617209387E+001, +0.00000000000E+000
+5.06338750000E+008, -3.54790002840E+001, +0.00000000000E+000
+5.07744968750E+008, -3.53257555497E+001, +0.00000000000E+000
+5.09151187500E+008, -3.53558604431E+001, +0.00000000000E+000
+5.10557406250E+008, -3.52782064297E+001, +0.00000000000E+000
+5.11963625000E+008, -3.52733220123E+001, +0.00000000000E+000
+5.13369843750E+008, -3.52628962521E+001, +0.00000000000E+000
+5.14776062500E+008, -3.51873656587E+001, +0.00000000000E+000
+5.16182281250E+008, -3.51514846957E+001, +0.00000000000E+000
+5.17588500000E+008, -3.50423999927E+001, +0.00000000000E+000
+5.18994718750E+008, -3.48463830893E+001, +0.00000000000E+000
+5.20400937500E+008, -3.48552014267E+001, +0.00000000000E+000
+5.21807156250E+008, -3.50021658274E+001, +0.00000000000E+000
+5.23213375000E+008, -3.46569840515E+001, +0.00000000000E+000
+5.24619593750E+008, -3.45224570876E+001, +0.00000000000E+000
+5.26025812500E+008, -3.45782543457E+001, +0.00000000000E+000
+5.27432031250E+008, -3.45080512380E+001, +0.00000000000E+000
+5.28838250000E+008, -3.42761463459E+001, +0.00000000000E+000
+5.30244468750E+008, -3.43340574467E+001, +0.00000000000E+000
+5.31650687500E+008, -3.42957557964E+001, +0.00000000000E+000
+5.33056906250E+008, -3.41258581221E+001, +0.00000000000E+000
+5.34463125000E+008, -3.40369969955E+001, +0.00000000000E+000
+5.35869343750E+008, -3.40621130034E+001, +0.00000000000E+000
+5.37275562500E+008, -3.39902524313E+001, +0.00000000000E+000
+5.38681781250E+008, -3.39117276793E+001, +0.00000000000E+000
+5.40088000000E+008, -3.36624662786E+001, +0.00000000000E+000
+5.41494218750E+008, -3.37483656696E+001, +0.00000000000E+000
+5.42900437500E+008, -3.36957720875E+001, +0.00000000000E+000
+5.44306656250E+008, -3.37034274238E+001, +0.00000000000E+000
+5.45712875000E+008, -3.37017639913E+001, +0.00000000000E+000
+5.47119093750E+008, -3.37173365422E+001, +0.00000000000E+000
+5.48525312500E+008, -3.36942065837E+001, +0.00000000000E+000
+5.49931531250E+008, -3.36304222321E+001, +0.00000000000E+000
+5.51337750000E+008, -3.36358289980E+001, +0.00000000000E+000
+5.52743968750E+008, -3.37323760125E+001, +0.00000000000E+000
+5.54150187500E+008, -3.36388163452E+001, +0.00000000000E+000
+5.55556406250E+008, -3.37749315074E+001, +0.00000000000E+000
+5.56962625000E+008, -3.37070328296E+001, +0.00000000000E+000
+5.58368843750E+008, -3.38181713274E+001, +0.00000000000E+000
+5.59775062500E+008, -3.38777214080E+001, +0.00000000000E+000
+5.61181281250E+008, -3.38725837564E+001, +0.00000000000E+000
+5.62587500000E+008, -3.38783900205E+001, +0.00000000000E+000
+5.63993718750E+008, -3.39665308090E+001, +0.00000000000E+000
+5.65399937500E+008, -3.39815171636E+001, +0.00000000000E+000
+5.66806156250E+008, -3.41717687060E+001, +0.00000000000E+000
+5.68212375000E+008, -3.43590904263E+001, +0.00000000000E+000
+5.69618593750E+008, -3.43934030815E+001, +0.00000000000E+000
+5.71024812500E+008, -3.45791520767E+001, +0.00000000000E+000
+5.72431031250E+008, -3.46779916216E+001, +0.00000000000E+000
+5.73837250000E+008, -3.47622066716E+001, +0.00000000000E+000
+5.75243468750E+008, -3.49354359875E+001, +0.00000000000E+000
+5.76649687500E+008, -3.50833362559E+001, +0.00000000000E+000
+5.78055906250E+008, -3.52201532944E+001, +0.00000000000E+000
+5.79462125000E+008, -3.52897995912E+001, +0.00000000000E+000
+5.80868343750E+008, -3.54491545607E+001, +0.00000000000E+000
+5.82274562500E+008, -3.56176750946E+001, +0.00000000000E+000
+5.83680781250E+008, -3.59176939824E+001, +0.00000000000E+000
+5.85087000000E+008, -3.61500567913E+001, +0.00000000000E+000
+5.86493218750E+008, -3.62657586917E+001, +0.00000000000E+000
+5.87899437500E+008, -3.65549297891E+001, +0.00000000000E+000
+5.89305656250E+008, -3.69783512431E+001, +0.00000000000E+000
+5.90711875000E+008, -3.69165679223E+001, +0.00000000000E+000
